Action,Quantity,Price,Time,Portfolio Value,Remaining Balance
Sell,176,4675.02,2021-10-11 20:30:00,822803.52,823656.2000000002
Buy,176,4675.02,2021-10-11 20:30:00,822803.52,852.6800000001676
Sell,176,4641.27,2021-10-11 20:45:00,816863.52,817716.2000000002
Buy,176,4641.27,2021-10-11 20:45:00,816863.52,852.6800000001676
Sell,176,4624.26,2021-10-11 21:00:00,813869.76,814722.4400000002
Buy,176,4624.26,2021-10-11 21:00:00,813869.76,852.6800000001676
Sell,176,4581.28,2021-10-11 21:15:00,806305.2799999999,807157.9600000001
Buy,176,4581.28,2021-10-11 21:15:00,806305.2799999999,852.6800000001676
Sell,176,4623.42,2021-10-11 21:30:00,813721.92,814574.6000000002
Buy,176,4623.42,2021-10-11 21:30:00,813721.92,852.6800000001676
Sell,176,4557.42,2021-10-11 21:45:00,802105.92,802958.6000000002
Buy,176,4557.42,2021-10-11 21:45:00,802105.92,852.6800000001676
Sell,176,4606.33,2021-10-11 22:00:00,810714.08,811566.7600000001
Buy,176,4606.33,2021-10-11 22:00:00,810714.08,852.6800000001676
Sell,176,4592.51,2021-10-11 22:15:00,808281.76,809134.4400000002
Buy,176,4592.51,2021-10-11 22:15:00,808281.76,852.6800000001676
Sell,176,4613.13,2021-10-11 22:30:00,811910.88,812763.5600000002
Buy,176,4613.13,2021-10-11 22:30:00,811910.88,852.6800000001676
Sell,176,4644.64,2021-10-11 22:45:00,817456.64,818309.3200000002
Buy,176,4644.64,2021-10-11 22:45:00,817456.64,852.6800000001676
