symbol;datetime;open;high;low;close;volume;symbol_id
ETHUSDT;12/12/21 15:15;4036.81;4042.32;4030.11;4034.96;6234.846;334
ETHUSDT;12/12/21 15:30;4034.97;4036.78;4022.42;4027.23;8890.116;334
ETHUSDT;12/12/21 15:45;4027.23;4027.81;4013.66;4022.75;13748.032;334
ETHUSDT;12/12/21 16:00;4022.77;4032.92;4015.22;4018.73;11286.262;334
ETHUSDT;12/12/21 16:15;4018.79;4029.84;4016;4026.33;7234.041;334
ETHUSDT;12/12/21 16:30;4026.33;4036;4026.09;4031.19;6047.548;334
ETHUSDT;12/12/21 16:45;4031.19;4042.75;4025.02;4041.72;7667.023;334
ETHUSDT;12/12/21 17:00;4041.71;4081.31;4041.5;4072.96;52273.37;334
ETHUSDT;12/12/21 17:15;4072.96;4085.7;4066;4066.78;13586.659;334
ETHUSDT;12/12/21 17:30;4066.79;4074.92;4055.57;4068.87;17431.52;334
ETHUSDT;12/12/21 17:45;4068.64;4087.7;4067.26;4082.98;12238.177;334
ETHUSDT;12/12/21 18:00;4082.98;4140;4082.98;4135.23;48196.777;334
ETHUSDT;12/12/21 18:15;4135.23;4155;4129.55;4142.43;37952.676;334
ETHUSDT;12/12/21 18:30;4142.42;4157;4136.13;4147;18830.148;334
ETHUSDT;12/12/21 18:45;4146.8;4157.3;4138.26;4148.51;13389.028;334
ETHUSDT;12/12/21 19:00;4148.52;4171.22;4148.52;4154.3;21192.252;334
ETHUSDT;12/12/21 19:15;4154.29;4161.34;4138.17;4140.26;11721.308;334
ETHUSDT;12/12/21 19:30;4140.27;4157;4139.79;4150.14;8919.828;334
ETHUSDT;12/12/21 19:45;4150.14;4150.47;4137.26;4139.6;6891.428;334
ETHUSDT;12/12/21 20:00;4139.61;4161.64;4137.59;4154.74;12494.496;334
ETHUSDT;12/12/21 20:15;4154.67;4168.81;4154.04;4164.23;6555.776;334
ETHUSDT;12/12/21 20:30;4164.23;4173.37;4154.49;4155.86;8616.365;334
ETHUSDT;12/12/21 20:45;4155.86;4155.91;4144.83;4148.02;6914.939;334
ETHUSDT;12/12/21 21:00;4148.02;4151.26;4137.53;4149.41;8846.989;334
ETHUSDT;12/12/21 21:15;4149.41;4155;4145.01;4149.26;4405.393;334
ETHUSDT;12/12/21 21:30;4149.26;4149.51;4122.53;4132.52;11590.351;334
ETHUSDT;12/12/21 21:45;4132.52;4137.42;4115.88;4123.15;9942.623;334
ETHUSDT;12/12/21 22:00;4123.37;4134.35;4114.83;4131.01;7331.725;334
ETHUSDT;12/12/21 22:15;4131.02;4135.99;4124.74;4127.56;5548.492;334
ETHUSDT;12/12/21 22:30;4127.56;4144.08;4127.15;4140.88;3399.055;334
ETHUSDT;12/12/21 22:45;4140.87;4153.85;4138.85;4152.87;7339.603;334
ETHUSDT;12/12/21 23:00;4152.88;4166.14;4138.53;4153.84;15334.539;334
ETHUSDT;12/12/21 23:15;4153.84;4154.15;4142.82;4150.07;7171.965;334
ETHUSDT;12/12/21 23:30;4150.07;4153.57;4123.87;4132.82;14071.005;334
ETHUSDT;12/12/21 23:45;4132.82;4136.79;4122.32;4129;6978.431;334
ETHUSDT;13/12/21 0:00;4129.16;4142;4125.13;4136.49;9726.228;334
ETHUSDT;13/12/21 0:15;4136.49;4139.58;4100;4117.25;21795.533;334
ETHUSDT;13/12/21 0:30;4117.24;4117.24;4091.05;4103.87;16818.266;334
ETHUSDT;13/12/21 0:45;4103.87;4107.43;4051.17;4066.66;39665.28;334
ETHUSDT;13/12/21 1:15;4009.08;4018.24;3980.12;3995.75;36784.19;334
ETHUSDT;13/12/21 1:30;3995.67;4011;3960;3982.76;43194.703;334
ETHUSDT;13/12/21 1:45;3982.76;3992.45;3963.1;3966.83;22218.453;334
ETHUSDT;13/12/21 2:00;3966.83;3993.3;3959.88;3985;24891.322;334
ETHUSDT;13/12/21 2:15;3984.99;3992.05;3974.01;3976.42;12368.332;334
ETHUSDT;13/12/21 2:30;3976.42;3981.5;3950.17;3972.67;23507.781;334
ETHUSDT;13/12/21 2:45;3972.48;3984.41;3967.7;3979.19;9690.27;334
ETHUSDT;13/12/21 3:00;3979.18;3990.78;3968.21;3988.84;10186.091;334
ETHUSDT;13/12/21 3:15;3988.83;3992;3977.23;3991.76;11402.799;334
ETHUSDT;13/12/21 3:30;3991.76;4005.9;3988.28;4004.84;13827.426;334
ETHUSDT;13/12/21 3:45;4005.1;4005.32;3990.86;3992.7;6704.773;334
ETHUSDT;13/12/21 4:00;3992.87;4008.88;3985.21;4008.87;11142.256;334
ETHUSDT;13/12/21 4:15;4008.87;4012.55;3998.49;4006.29;8957.157;334
ETHUSDT;13/12/21 4:30;4006.29;4015.77;4002.6;4014.03;8193.767;334
ETHUSDT;13/12/21 5:00;4014.98;4016.5;4003.56;4007.51;7052.379;334
ETHUSDT;13/12/21 5:15;4007.51;4013.85;3989.5;3991.91;10521.63;334
ETHUSDT;13/12/21 5:30;3991.9;4004.24;3987.25;4001.99;7043.248;334
ETHUSDT;13/12/21 5:45;4002;4043.91;4002;4036.4;35927.867;334
ETHUSDT;13/12/21 6:00;4036.38;4036.38;4018;4023.05;12466.366;334
ETHUSDT;13/12/21 6:15;4023.05;4029.04;3992;3998;25234.535;334
ETHUSDT;13/12/21 6:30;3998.08;4003.72;3980;3993.62;25695.012;334
ETHUSDT;13/12/21 6:45;3993.63;3995.21;3980.48;3987.57;7693.035;334
ETHUSDT;13/12/21 7:00;3987.56;3997.25;3977.14;3985;16161.877;334
ETHUSDT;13/12/21 7:15;3985;4005;3984.2;4000.03;14298.97;334
ETHUSDT;13/12/21 7:30;4000.12;4006.6;3970.35;3975.51;14319.038;334
ETHUSDT;13/12/21 7:45;3975.51;3987.22;3973.96;3985.03;9438.968;334
ETHUSDT;13/12/21 8:15;4004.39;4015.8;3996.07;4001.73;23482.773;334
ETHUSDT;13/12/21 8:30;4001.98;4022.64;4001.72;4021.8;12731.281;334
ETHUSDT;13/12/21 8:45;4021.8;4029.84;4013.76;4017.94;11550.038;334
ETHUSDT;13/12/21 9:00;4017.94;4018.77;3995.67;3996.79;15158.257;334
ETHUSDT;13/12/21 9:15;3996.6;4003.96;3990;4000.49;8606.896;334
ETHUSDT;13/12/21 9:30;4000.5;4000.79;3985.01;3993.95;10851.26;334
ETHUSDT;13/12/21 9:45;3993.96;4000.09;3990.72;3997.78;5685.481;334
ETHUSDT;13/12/21 10:00;3997.77;4007.72;3981.99;3991.8;12686.294;334
ETHUSDT;13/12/21 10:15;3991.8;3995.89;3977;3982.4;11808.935;334
ETHUSDT;13/12/21 10:30;3982.41;3995;3980.56;3993.69;10305.097;334
ETHUSDT;13/12/21 10:45;3993.7;4002.07;3986.56;3992.86;7289.918;334
ETHUSDT;13/12/21 11:00;3992.85;4006.92;3985.62;4004.37;9147.087;334
ETHUSDT;13/12/21 11:15;4004.38;4011.35;3996.87;3998.32;8429.773;334
ETHUSDT;13/12/21 11:30;3998.32;4008.53;3997.61;4004.53;5350.763;334
ETHUSDT;13/12/21 11:45;4004.51;4013;3998.08;4009.46;6646.948;334
ETHUSDT;13/12/21 12:00;4009.45;4015.32;4005;4014.87;8085.16;334
ETHUSDT;13/12/21 12:15;4014.87;4018.69;4000;4000.16;11517.577;334
ETHUSDT;13/12/21 12:30;4000.14;4001.94;3986;3990.65;11878.558;334
ETHUSDT;13/12/21 12:45;3990.65;3995.58;3982.68;3987.37;11494.054;334
ETHUSDT;13/12/21 13:00;3987.38;3995.86;3978.34;3982.79;16208.686;334
ETHUSDT;13/12/21 13:15;3982.79;3990;3957.48;3977.82;35325.477;334
ETHUSDT;13/12/21 13:30;3977.67;3986.41;3967.07;3978.47;12264.978;334
ETHUSDT;13/12/21 13:45;3978.47;3983.03;3967.49;3972.26;6898.87;334
ETHUSDT;13/12/21 14:00;3972.27;3973.05;3933.02;3942.63;33479.133;334
ETHUSDT;13/12/21 14:15;3942.63;3947.85;3901;3914.03;57835.07;334
ETHUSDT;13/12/21 14:30;3914.02;3920.64;3898.12;3914;28255.572;334
ETHUSDT;13/12/21 14:45;3914;3921.79;3905.12;3918.78;18723.979;334
ETHUSDT;13/12/21 15:00;3918.6;3918.6;3872;3877.86;40203.04;334
ETHUSDT;13/12/21 15:15;3877.86;3880;3838.15;3863.41;68776.836;334
ETHUSDT;13/12/21 15:30;3863.4;3867.55;3834.74;3848.79;46008.355;334
ETHUSDT;13/12/21 15:45;3848.78;3852.75;3760;3806.29;123400.41;334
ETHUSDT;13/12/21 16:00;3806.28;3827.55;3766.38;3812.48;93605.49;334
ETHUSDT;13/12/21 16:15;3812.48;3817.21;3753.73;3787.09;55304.555;334
ETHUSDT;13/12/21 16:30;3787.09;3805.51;3770.51;3798.03;36586.957;334
ETHUSDT;13/12/21 16:45;3798.03;3818;3783.09;3806.31;32154.742;334
ETHUSDT;13/12/21 17:00;3806.31;3881.19;3798.1;3848.9;70771.37;334
ETHUSDT;13/12/21 17:15;3848.91;3851.5;3822.47;3829.05;23923.342;334
ETHUSDT;13/12/21 17:30;3829.01;3837.58;3810;3812.81;15512.064;334
ETHUSDT;13/12/21 17:45;3812.81;3830.38;3807.13;3825.69;15506.586;334
ETHUSDT;13/12/21 18:00;3825.69;3835;3817.03;3827.97;10086.608;334
ETHUSDT;13/12/21 18:15;3827.96;3831.11;3812.72;3818.09;9190.123;334
ETHUSDT;13/12/21 18:30;3818;3821.99;3810.33;3812.07;7838.653;334
ETHUSDT;13/12/21 18:45;3812.07;3828.85;3810.86;3821.35;8961.326;334
ETHUSDT;13/12/21 19:00;3821.28;3821.35;3781.2;3781.4;28621.385;334
ETHUSDT;13/12/21 19:15;3781.4;3787.67;3702;3723.61;88971.555;334
ETHUSDT;13/12/21 19:30;3723.6;3727.05;3668.34;3691.29;82556.91;334
ETHUSDT;13/12/21 19:45;3691.58;3772.8;3686.07;3761.89;67636.53;334
ETHUSDT;13/12/21 20:00;3761.89;3782.94;3751.01;3805.72;34413.57;334
ETHUSDT;13/12/21 20:15;3778.69;3782;3742;3756.64;23296.344;334
ETHUSDT;13/12/21 20:30;3756.64;3763.49;3721;3728.95;19914.752;334
ETHUSDT;13/12/21 20:45;3728.95;3754;3723.37;3754;18649.1;334
ETHUSDT;13/12/21 21:00;3753.71;3764.28;3712.57;3731.03;20543.812;334
ETHUSDT;13/12/21 21:15;3731.05;3741.92;3717.13;3738.73;10923.501;334
ETHUSDT;13/12/21 21:30;3738.87;3762.88;3716.37;3728.33;22454.027;334
ETHUSDT;13/12/21 21:45;3728.33;3778.09;3728.33;3766.58;18807.678;334
ETHUSDT;13/12/21 22:00;3766.59;3794.91;3753.74;3793.1;23337.05;334
ETHUSDT;13/12/21 22:15;3793.1;3795.9;3779.29;3792.42;9940.73;334
ETHUSDT;13/12/21 22:30;3792.42;3809.17;3790.37;3797.2;11156.894;334
ETHUSDT;13/12/21 22:45;3797.2;3807.46;3789.82;3790.21;7213.797;334
ETHUSDT;13/12/21 23:00;3790.21;3799.52;3775.35;3799.13;15223.93;334
ETHUSDT;13/12/21 23:15;3799.22;3803;3785;3787.81;8609.804;334
ETHUSDT;13/12/21 23:30;3787.91;3792.34;3772.31;3782.6;11115.989;334
ETHUSDT;13/12/21 23:45;3782.61;3789.74;3770.78;3805.72;9362.463;334
ETHUSDT;14/12/21 0:00;3780.33;3797.05;3761.65;3775.11;27128.066;334
ETHUSDT;14/12/21 0:15;3775.34;3814.94;3762.43;3812.28;21907.781;334
ETHUSDT;14/12/21 0:30;3812.27;3830.55;3804.66;3825.59;23669.38;334
ETHUSDT;14/12/21 0:45;3825.59;3825.59;3808.48;3812.28;9762.744;334
ETHUSDT;14/12/21 1:00;3812.27;3817.91;3793.24;3808.49;14279.171;334
ETHUSDT;14/12/21 1:15;3808.21;3814.18;3788.02;3789.06;12481.666;334
ETHUSDT;14/12/21 1:30;3789.05;3790.97;3765.45;3773.54;15117.961;334
ETHUSDT;14/12/21 1:45;3773.61;3789.82;3762.84;3780.69;13491.253;334
ETHUSDT;14/12/21 2:00;3780.7;3787.76;3772.69;3784.69;7148.617;334
ETHUSDT;14/12/21 2:15;3784.69;3785;3745.66;3755.71;19101.873;334
ETHUSDT;14/12/21 2:30;3755.57;3782.97;3749.66;3776.53;13745.435;334
ETHUSDT;14/12/21 2:45;3776.53;3781.88;3760.14;3779.48;7272.55;334
ETHUSDT;14/12/21 3:00;3779.48;3796.42;3776.96;3781.84;15532.491;334
ETHUSDT;14/12/21 3:15;3781.87;3790.58;3770.02;3784.22;8238.293;334
ETHUSDT;14/12/21 3:30;3784.21;3787.12;3762.35;3764.05;10539.225;334
ETHUSDT;14/12/21 3:45;3764.04;3777.72;3755.11;3773.34;9007.258;334
ETHUSDT;14/12/21 4:00;3773.33;3789.93;3766.98;3789.08;15412.732;334
ETHUSDT;14/12/21 4:15;3789.31;3793.57;3774.59;3779.25;10278.953;334
ETHUSDT;14/12/21 4:30;3779.25;3790;3767.36;3805.72;8960.074;334
ETHUSDT;14/12/21 4:45;3779.17;3781.44;3761.46;3769.22;8473.091;334
ETHUSDT;14/12/21 5:00;3769.22;3778.55;3752.99;3755.53;6131.922;334
ETHUSDT;14/12/21 5:15;3755.53;3771.46;3754.5;3770.78;7777.598;334
ETHUSDT;14/12/21 5:30;3770.78;3784.49;3768.6;3772.66;9426.061;334
ETHUSDT;14/12/21 5:45;3772.38;3774.97;3730.05;3733.95;22765.686;334
ETHUSDT;14/12/21 6:00;3733.76;3754.41;3733;3736.83;14499.54;334
ETHUSDT;14/12/21 6:15;3736.95;3738.89;3690.08;3696.52;33465.48;334
ETHUSDT;14/12/21 6:30;3696.52;3714;3682;3694.74;19604.457;334
ETHUSDT;14/12/21 6:45;3694.9;3725.43;3693.35;3724.25;19675.229;334
ETHUSDT;14/12/21 7:00;3724.51;3757.45;3723.55;3727.14;37789.035;334
ETHUSDT;14/12/21 7:15;3727.14;3750.46;3725.1;3738.83;10511.276;334
ETHUSDT;14/12/21 7:30;3738.83;3769.18;3738.49;3757.85;24206.93;334
ETHUSDT;14/12/21 7:45;3757.85;3784.99;3757.85;3780.29;19948.275;334
ETHUSDT;14/12/21 8:00;3780.29;3805.04;3780;3803.06;40455.812;334
ETHUSDT;14/12/21 8:15;3803.06;3817.32;3787.86;3794.81;26475.365;334
ETHUSDT;14/12/21 8:30;3795.18;3819.39;3789.38;3816.93;19863.934;334
ETHUSDT;14/12/21 8:45;3816.93;3822.93;3798.7;3816.13;15911.976;334
ETHUSDT;14/12/21 9:00;3816.18;3821.33;3797.81;3798.13;17222.588;334
ETHUSDT;14/12/21 9:15;3798.13;3808.09;3792.86;3797.69;10813.601;334
ETHUSDT;14/12/21 9:30;3797.68;3803.64;3775.91;3776.88;24358.676;334
ETHUSDT;14/12/21 9:45;3776.87;3787.05;3764;3767.18;17753.867;334
ETHUSDT;14/12/21 10:00;3767.15;3786.63;3761.45;3784.84;14722.478;334
ETHUSDT;14/12/21 10:15;3784.83;3797.15;3776.61;3784.46;10150.828;334
ETHUSDT;14/12/21 10:30;3784.67;3812.66;3782.47;3788.57;24797.2;334
ETHUSDT;14/12/21 10:45;3788.26;3816.93;3788.26;3814.85;13554.007;334
ETHUSDT;14/12/21 11:00;3815.23;3819.51;3802.02;3806.12;11734.941;334
ETHUSDT;14/12/21 11:15;3806.11;3819.89;3803.14;3809.92;9861.487;334
ETHUSDT;14/12/21 11:30;3809.92;3809.92;3793.49;3809.64;12054.041;334
ETHUSDT;14/12/21 11:45;3809.65;3850;3795.54;3837.99;40378.74;334
ETHUSDT;14/12/21 12:00;3837.79;3865.44;3834.97;3848.45;38930.086;334
ETHUSDT;14/12/21 12:15;3848.44;3861.6;3840.72;3841.98;19735.236;334
ETHUSDT;14/12/21 12:30;3842.26;3846.71;3822.93;3828.22;21086.68;334
ETHUSDT;14/12/21 12:45;3828.22;3839.7;3823.01;3823.02;11270.723;334
ETHUSDT;14/12/21 13:00;3823.01;3841.2;3823.01;3835;10099.59;334
ETHUSDT;14/12/21 13:15;3835.01;3835.01;3806.84;3813.49;18708.994;334
ETHUSDT;14/12/21 13:30;3813.51;3813.52;3770.61;3776.31;40095.676;334
ETHUSDT;14/12/21 13:45;3776.31;3797.15;3768.36;3793.1;20140.312;334
ETHUSDT;14/12/21 14:00;3792.95;3809.6;3768.88;3778.86;23046.25;334
ETHUSDT;14/12/21 14:15;3778.86;3782.96;3763;3773.57;22625.57;334
ETHUSDT;14/12/21 14:30;3773.57;3808.47;3769.57;3803.85;23469.385;334
ETHUSDT;14/12/21 14:45;3804.12;3819.99;3792.1;3816.29;17161.283;334
ETHUSDT;14/12/21 15:00;3816.29;3821.79;3788.67;3789.06;19360.447;334
ETHUSDT;14/12/21 15:15;3789.06;3832.39;3786.53;3829.72;28291.55;334
ETHUSDT;14/12/21 15:30;3829.72;3832.98;3804.28;3809.95;17369.367;334
ETHUSDT;14/12/21 15:45;3809.96;3814.94;3767.88;3784.3;35843.4;334
ETHUSDT;14/12/21 16:00;3784.3;3800.24;3768.33;3781.94;24627.908;334
ETHUSDT;14/12/21 16:15;3781.93;3795.95;3745.35;3795.74;41031.85;334
ETHUSDT;14/12/21 16:30;3795.73;3801.99;3780.8;3787.13;17998.244;334
ETHUSDT;14/12/21 16:45;3787.05;3800.42;3762.28;3764.42;16436;334
ETHUSDT;14/12/21 17:00;3764.41;3789.14;3761.12;3778.53;14474.889;334
ETHUSDT;14/12/21 17:15;3778.53;3799.75;3777.01;3796.5;12359.006;334
ETHUSDT;14/12/21 17:30;3796.5;3797.85;3777.01;3777.3;8826.923;334
ETHUSDT;14/12/21 17:45;3777.3;3779.35;3755.15;3759.45;13553.864;334
ETHUSDT;14/12/21 18:00;3759.45;3782.31;3750.1;3776.86;19517.408;334
ETHUSDT;14/12/21 18:15;3776.87;3778.53;3754.36;3767.36;13940.473;334
ETHUSDT;14/12/21 18:30;3767.36;3767.54;3723.52;3732.04;37434.844;334
ETHUSDT;14/12/21 18:45;3732.05;3751.13;3732.05;3747.52;7681.596;334
ETHUSDT;14/12/21 19:00;3747.55;3769.06;3746.27;3759.15;14710.673;334
ETHUSDT;14/12/21 19:15;3758.9;3772.54;3758.15;3770.59;10132.748;334
ETHUSDT;14/12/21 19:30;3770.59;3782;3764.72;3768.3;9438.124;334
ETHUSDT;14/12/21 19:45;3768.3;3778.1;3757.75;3767.74;8783.537;334
ETHUSDT;14/12/21 20:00;3767.73;3794;3766.59;3785.08;12563.44;334
ETHUSDT;14/12/21 20:15;3785.08;3799.65;3783.37;3798.7;12184.635;334
ETHUSDT;14/12/21 20:30;3798.72;3858.89;3793.71;3844.29;48302.895;334
ETHUSDT;14/12/21 20:45;3844.3;3846.25;3813.96;3833.09;20504.81;334
ETHUSDT;14/12/21 21:00;3832.92;3864.77;3828.19;3853.75;27889.13;334
ETHUSDT;14/12/21 21:15;3853.76;3863.34;3840.1;3856.71;14675.265;334
ETHUSDT;14/12/21 21:30;3856.82;3879.13;3842.24;3867.72;23738.979;334
ETHUSDT;14/12/21 21:45;3867.88;3877.54;3845.51;3850.6;20627.324;334
ETHUSDT;14/12/21 22:00;3850.61;3860.21;3842.95;3850.48;11020.498;334
ETHUSDT;14/12/21 22:15;3850.02;3857.78;3828.2;3829.04;12607.986;334
ETHUSDT;14/12/21 22:30;3829.24;3837.96;3820;3837.95;8497.929;334
ETHUSDT;14/12/21 22:45;3837.95;3845.14;3830.5;3836.2;6627.914;334
ETHUSDT;14/12/21 23:00;3836.2;3848.53;3817.77;3838.55;16903.613;334
ETHUSDT;14/12/21 23:15;3838.55;3847.4;3830.1;3835.38;6768.426;334
ETHUSDT;14/12/21 23:30;3835.38;3854.88;3833.1;3849.2;8201.37;334
ETHUSDT;14/12/21 23:45;3849.2;3868.88;3840.01;3856.66;21244.904;334
ETHUSDT;15/12/21 0:00;3856.67;3870.81;3847.78;3860.38;15879.682;334
ETHUSDT;15/12/21 0:15;3860.38;3893.15;3846.65;3879.65;36707.098;334
ETHUSDT;15/12/21 0:30;3879.66;3888.76;3859.46;3861.79;17083.47;334
ETHUSDT;15/12/21 0:45;3861.86;3866.15;3843.34;3848.53;20121.857;334
ETHUSDT;15/12/21 1:00;3848.12;3848.28;3820.28;3823.81;23281.244;334
ETHUSDT;15/12/21 1:15;3823.81;3835.73;3820.02;3830.76;9430.295;334
ETHUSDT;15/12/21 1:30;3830.77;3837.99;3816.89;3828.14;9361.025;334
ETHUSDT;15/12/21 1:45;3828.11;3837.61;3826.1;3834;6061.365;334
ETHUSDT;15/12/21 2:00;3833.76;3837.61;3802;3817.65;18268.69;334
ETHUSDT;15/12/21 2:15;3817.64;3826.31;3812;3818.2;7552.653;334
ETHUSDT;15/12/21 2:30;3818.2;3822.93;3811;3814.59;5481.71;334
ETHUSDT;15/12/21 2:45;3814.82;3825.18;3813.88;3825.07;6924.433;334
ETHUSDT;15/12/21 3:00;3825.07;3827.6;3816.18;3818.42;5323.593;334
ETHUSDT;15/12/21 3:15;3818.42;3831.96;3816.15;3829.69;8183.858;334
ETHUSDT;15/12/21 3:30;3829.7;3835.73;3826.69;3833.33;5901.139;334
ETHUSDT;15/12/21 3:45;3833.33;3847;3827.8;3845.86;11686.625;334
ETHUSDT;15/12/21 4:00;3845.87;3854.18;3823.3;3844.15;25911.455;334
ETHUSDT;15/12/21 4:15;3844.16;3892.61;3842.1;3869.51;48482.477;334
ETHUSDT;15/12/21 4:30;3869.51;3871.99;3856.07;3863.2;9186.608;334
ETHUSDT;15/12/21 4:45;3863.15;3864.64;3851.17;3855.31;8638.611;334
ETHUSDT;15/12/21 5:00;3855.11;3856.58;3836.1;3844.04;11478.541;334
ETHUSDT;15/12/21 5:15;3844.04;3850;3835;3848.03;8151.996;334
ETHUSDT;15/12/21 5:30;3847.98;3864.74;3845.9;3850.41;11260.884;334
ETHUSDT;15/12/21 5:45;3850.41;3853.8;3838.74;3849.39;7814.105;334
ETHUSDT;15/12/21 6:00;3849.84;3865.86;3847.15;3862.32;7213.405;334
ETHUSDT;15/12/21 6:15;3862.32;3874.53;3858.65;3865.49;12523.684;334
ETHUSDT;15/12/21 6:30;3865.48;3874.9;3848.91;3851.03;9026.403;334
ETHUSDT;15/12/21 6:45;3851.03;3856.43;3847.46;3851.34;6102.141;334
ETHUSDT;15/12/21 7:00;3851.34;3865.85;3837.58;3863.12;15884.938;334
ETHUSDT;15/12/21 7:15;3863.46;3872.16;3854.1;3856.39;14507.256;334
ETHUSDT;15/12/21 7:30;3856.38;3871.51;3854.18;3864.72;8541.056;334
ETHUSDT;15/12/21 7:45;3864.72;3871.61;3858.58;3862.47;9421.823;334
ETHUSDT;15/12/21 8:00;3862.48;3877.77;3861.34;3866.63;11615.854;334
ETHUSDT;15/12/21 8:15;3866.64;3890;3864.43;3880.55;24309.342;334
ETHUSDT;15/12/21 8:30;3880.55;3898.85;3880.18;3884.09;27469.615;334
ETHUSDT;15/12/21 8:45;3884.15;3889.95;3872.02;3887.83;16565.816;334
ETHUSDT;15/12/21 9:00;3887.91;3889.5;3874.53;3877.41;8056.988;334
ETHUSDT;15/12/21 9:15;3877.28;3880.93;3867.74;3873.41;7966.926;334
ETHUSDT;15/12/21 9:30;3873.41;3878.19;3866.99;3871.71;8781.562;334
ETHUSDT;15/12/21 9:45;3871.72;3883.19;3871.72;3877.93;6351.192;334
ETHUSDT;15/12/21 10:00;3877.94;3885.88;3871.52;3872.55;9077.624;334
ETHUSDT;15/12/21 10:15;3872.55;3873.2;3852.3;3863.4;19673.781;334
ETHUSDT;15/12/21 10:30;3863.2;3864.21;3853.56;3858.58;8000.503;334
ETHUSDT;15/12/21 10:45;3858.52;3868.78;3855;3860.2;6309.231;334
ETHUSDT;15/12/21 11:00;3860.39;3874.09;3855.01;3868.89;8627.764;334
ETHUSDT;15/12/21 11:15;3868.89;3875.66;3841.75;3846.77;19652.97;334
ETHUSDT;15/12/21 11:30;3846.77;3855.9;3843.79;3853.66;8624.95;334
ETHUSDT;15/12/21 11:45;3853.66;3859.83;3846.01;3849.59;6101.084;334
ETHUSDT;15/12/21 12:00;3849.58;3869.86;3845.59;3867.46;13745.078;334
ETHUSDT;15/12/21 12:15;3867.29;3870.49;3857.95;3866.16;8183.853;334
ETHUSDT;15/12/21 12:30;3866.17;3869;3818.26;3828.23;36248.727;334
ETHUSDT;15/12/21 12:45;3828.23;3832.04;3807.44;3807.91;33074.82;334
ETHUSDT;15/12/21 13:00;3808.28;3823.3;3803.8;3819.52;19652.033;334
ETHUSDT;15/12/21 13:15;3819.52;3822.54;3802.51;3821.27;12003.457;334
ETHUSDT;15/12/21 13:30;3821.27;3830;3818.18;3824.22;12910.517;334
ETHUSDT;15/12/21 13:45;3824.23;3829;3811.02;3817.32;9179.801;334
ETHUSDT;15/12/21 14:00;3817.31;3824.79;3806.72;3823.53;10252.901;334
ETHUSDT;15/12/21 14:15;3823.53;3823.53;3813.88;3815.61;6647.419;334
ETHUSDT;15/12/21 14:30;3815.76;3816.98;3770.54;3773.52;43925.21;334
ETHUSDT;15/12/21 14:45;3773.56;3780;3762.72;3777.41;20688.9;334
ETHUSDT;15/12/21 15:00;3777.64;3785;3732.14;3742.02;41927.29;334
ETHUSDT;15/12/21 15:15;3742.08;3744.68;3700;3713.23;66181.51;334
ETHUSDT;15/12/21 15:30;3713.23;3734.4;3703.2;3709.08;28073.422;334
ETHUSDT;15/12/21 15:45;3709.08;3717.3;3650;3656.61;77148.68;334
ETHUSDT;15/12/21 16:00;3656.6;3685.88;3639.39;3685.02;68621.72;334
ETHUSDT;15/12/21 16:15;3685.18;3704.96;3661.7;3696.66;42063.24;334
ETHUSDT;15/12/21 16:30;3696.64;3699.09;3670.67;3687.06;36506.586;334
ETHUSDT;15/12/21 16:45;3687.06;3715.99;3673.41;3711.74;20090.436;334
ETHUSDT;15/12/21 17:00;3711.82;3724.4;3702.89;3704.65;29450.426;334
ETHUSDT;15/12/21 17:15;3704.74;3713.58;3690.54;3711.08;15867.962;334
ETHUSDT;15/12/21 17:30;3711.07;3739.99;3707.25;3731.12;33211.9;334
ETHUSDT;15/12/21 17:45;3731.24;3735.75;3720.7;3726.7;9582.549;334
ETHUSDT;15/12/21 18:00;3726.51;3740.29;3717.04;3736.73;11774.146;334
ETHUSDT;15/12/21 18:15;3736.73;3763;3733.06;3755.22;23001.035;334
ETHUSDT;15/12/21 18:30;3755.23;3814.67;3752.86;3811.12;45000.766;334
ETHUSDT;15/12/21 18:45;3811.12;3840.54;3776.84;3807.09;80849.39;334
ETHUSDT;15/12/21 19:00;3807.35;3988.12;3758.29;3948.41;251875.3;334
ETHUSDT;15/12/21 19:15;3948.49;3956.79;3872.16;3895.38;101166.86;334
ETHUSDT;15/12/21 19:30;3895.3;3972.85;3885.57;3937.29;96501.99;334
ETHUSDT;15/12/21 19:45;3937.29;3978.88;3934.7;3968.35;51635.395;334
ETHUSDT;15/12/21 20:00;3968.35;4050;3965.44;4034.83;93306.58;334
ETHUSDT;15/12/21 20:15;4034.82;4074.34;4018;4057.99;53307.016;334
ETHUSDT;15/12/21 20:30;4058.35;4096;4049.28;4065.95;48028.734;334
ETHUSDT;15/12/21 20:45;4065.94;4083.69;4043.33;4054.94;32336.373;334
ETHUSDT;15/12/21 21:00;4054.99;4073;4039.7;4039.7;20497.254;334
ETHUSDT;15/12/21 21:15;4039.71;4088.32;4038.59;4078.2;23932.191;334
ETHUSDT;15/12/21 21:30;4078.2;4091.48;4048.74;4052.3;30943.816;334
ETHUSDT;15/12/21 21:45;4052.3;4068.6;4041.42;4062.49;18728.072;334
ETHUSDT;15/12/21 22:00;4062.61;4069.38;4038.04;4040.08;14139.878;334
ETHUSDT;15/12/21 22:15;4040.12;4051.18;4020.66;4021.56;17751.686;334
